msgctl(msqid=-10, cmd=0x1, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0x1001000002400, cmd=0x1, buf=0x7f254df2e000) = -1 (Invalid argument)
msgctl(msqid=228, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x2d00584050922030, cmd=0x1, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0x5d5d5d5d, cmd=0x1, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=-3, cmd=0x1, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=0xc0000062, cmd=0x1, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x80921600124002, cmd=0x1, buf=0x7f254d92c000) = -1 (Invalid argument)
msgctl(msqid=0xcc921902ba4c, cmd=0x1, buf=0x7f254df2e000) = -1 (Invalid argument)
msgctl(msqid=0x10000000, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=-9, cmd=0x1, buf=0x7f254d92c000) = -1 (Invalid argument)
msgctl(msqid=89, cmd=0x1, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=18, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=-9, cmd=0x1, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=11, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=0x98113210ac04, cmd=0x1, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0x8e8e8e8e, cmd=0x1, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xfffffffffc000000, cmd=0x1, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0xffcc, cmd=0x1, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=5888, cmd=0x1, buf=0x1) = -1 (Bad address)
msgctl(msqid=0x91919191, cmd=0x1, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xfdfdfdfd, cmd=0x1, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=0xebeb, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=0x80000000, cmd=0x1, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=22, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0x8000004000000, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x102b005a8085, cmd=0x1, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=16, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0x50800220000841, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x6d6d6d6d, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x44b0337f, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=0xffffffff45454546, cmd=0x1, buf=0x1) = -1 (Bad address)
msgctl(msqid=255, cmd=0x1, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0x6abd, cmd=0x1, buf=0x7f254fa37000) = -1 (Invalid argument)
msgctl(msqid=2, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=0x3f3f3f3f, cmd=0x0, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=0xfffffffffbff0003, cmd=0x0, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=0x63636363, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x3910b36e04, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xffffaa13facdf9e7, cmd=0x0, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=14, cmd=0x0, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=-9, cmd=0x0, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=0x7c7c7c7c, cmd=0x0, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0x35011561848095, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-8, cmd=0x0, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=0x32924e000002200, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=38, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=-10, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xffffffda, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x53535353, cmd=0x0, buf=0x7f254d92d000) = -1 (Invalid argument)
msgctl(msqid=0x8000a20f08, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xffffffffff7fffff, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x563e27b3c6, cmd=0x0, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=256, cmd=0x0, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0x4488a30520, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffffffffff000000, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=14, cmd=0x0, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=0x3c81b4a9083552, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-1, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x847789014b, cmd=0x0, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=113, cmd=0x0, buf=0x7f254d92d000) = -1 (Invalid argument)
msgctl(msqid=0xff0000, cmd=0x0, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=4096, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-8, cmd=0x0, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=-10, cmd=0x0, buf=0x7f254df2e000) = -1 (Invalid argument)
msgctl(msqid=0xdb545c6bf072, cmd=0x0, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xffffffffcdcdcdcd, cmd=0x0, buf=0x7f254d92d000) = -1 (Invalid argument)
msgctl(msqid=-41, cmd=0x0, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x8000, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=255, cmd=0x0, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=59, cmd=0x0, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=2048, cmd=0x0, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x8000000, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x3124f008322d, cmd=0x0, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x20202020, cmd=0x0, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=16384, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xdb1aaa43cd75b5, cmd=0x0, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=192, cmd=0x0, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x16161616, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=4, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x25252525, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xffffffff, cmd=0x0, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0x57575757, cmd=0x0, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=1, cmd=0x0, buf=0x8) = 0
msgctl(msqid=1, cmd=0x3, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x30200000000, cmd=0x3, buf=0x1) = -1 (Bad address)
msgctl(msqid=-6, cmd=0x3, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xfff7, cmd=0x3, buf=0x7f254dd2e000) = 3
msgctl(msqid=-2, cmd=0xc, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0xc, buf=0x0) = -1 (Bad address)
msgctl(msqid=0x8836410b86, cmd=0xc, buf=0x7f254d92b000) = 3
msgctl(msqid=37, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xac22b000, cmd=0xb, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0x20000, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=191, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xfff8, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x9b9b9b9b, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x7e7f, cmd=0xb, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0xac37, cmd=0xb, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=-9, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0xb2b2b2b2, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=512, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0xffff0000, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=4096, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=121, cmd=0xb, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=0xc0e5b5453eefa8, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x1e37c0cc44, cmd=0xb, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x769379b343e19885, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xfffffff9, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xc00554fef46, cmd=0xb, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=-4, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x3344a578ae, cmd=0xb, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=255, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=4096, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x100034c6, cmd=0xb, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=0xfffd, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x600c04000210, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=142, cmd=0xb, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=512, cmd=0xb, buf=0x7f254df2e000) = -1 (Invalid argument)
msgctl(msqid=0xffffefff, cmd=0xb, buf=0x7f254fa37000) = -1 (Invalid argument)
msgctl(msqid=8192, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=51, cmd=0xb, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0xb1b1, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0xc400000, cmd=0xb, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0x80000000, cmd=0xb, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0x1dedd000, cmd=0xb, buf=0x7f254fa37000) = -1 (Invalid argument)
msgctl(msqid=0x200000, cmd=0xb, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=-8, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xf6b6b6b6, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xff54, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-3, cmd=0xb, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0xd2d2d2d2, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xff28, cmd=0xb, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=512, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x7e7e7e7e, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xe000, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xe021b0b10d, cmd=0xb, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0x98989898, cmd=0xb, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=160, cmd=0xb, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0xfffffffe, cmd=0xb, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=128, cmd=0x0, buf=0x8) = -1 (Invalid argument)
